sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,noise_factor,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0549_04,S0549,train,"I wanted to ask about check the weather, particularly during the most recent assessment, the reviewing organization, after the latest information was reviewed.","I wanted to ask about Check the Weather, particularly during the most recent assessment, the reviewing organization, after the latest information was reviewed.",0.0869565217391304,1,-0.289992094039917,0.0020249807275831,1.2926829268292683,0.5,0.005,en,0,0,0,23,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0026_07,S0026,unseen,"The latest model focused on the evidence related to ischemic pattern; after the latest information became available, the reviewing organization, before the matter is finalized. The discussion also considers electrocardiographic changes.","The latest model focused on the evidence related to a schematic pattern. After the latest information became available, the reviewing organization before the matter is finalized. The discussion also considers electrocardiographic changes.",0.1612903225806451,1,-0.3074949513310971,0.0030681332573294,1.469135802469136,0.5,0.005,en,1,0,1,31,0.064516129032258,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0589_07,S0589,train,"I would like to check the weather; the situation is during the latest review, the current reviewer, before the next decision.","I would like to check the weather. The situation is during the latest review, the current reviewer before the next decision.",0.1428571428571428,1,-0.222459365581644,0.0054082162678241,1.2653061224489797,0.5,0.005,en,0,0,0,21,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0224_06,S0224,unseen,"The available evidence was considered before deciding how to address the current status of loan-to-value ratio; at the current stage, the reviewing group, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of loan-to-value ratio. At the current stage, the reviewing group during the present round of discussion.",0.1034482758620689,1,-0.1429025487201969,0.0023466125130653,1.4402985074626866,0.5,0.005,en,0,0,0,31,0.0,finance,finance,1,1242,3,8,0.9975903614457832,0.9936,175,94,2,41225,0.0065736810187992725,1242,3,8,0.9975903614457832,0.9936
nlu_0065_08,S0065,train,"The case involves the reported concern involving Parkinson disease, and the relevant relevant records is being assessed; at the next decision point, the case team, before the next decision. The record specifically references Parkinson disease.","The case involves the reported concern involving Parkinson disease and the relevant relevant records is being assessed. At the next decision point, the case team before the next decision. The record specifically references Parkinson disease.",0.1142857142857142,1,-0.2969857394695282,0.1154178916476666,1.3610772357723575,0.5,0.005,en,0,0,0,35,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0177_08,S0177,train,"The case involves the reported concern involving atorvastatin, and the relevant relevant records is being assessed; after the latest information became available, the relevant team, while comparing the available options. The record specifically references atorvastatin.","The case involves the reported concern involving atorvastatin and the relevant relevant records is being assessed. After the latest information became available, the relevant team, while comparing the available options. The record specifically references atorvastatin.",0.0857142857142857,1,-0.3422348216428595,0.0065982863306999,1.6543209876543208,0.5,0.005,en,0,0,0,35,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0411_06,S0411,unseen,"The available evidence was considered before deciding how to address the current status of motion to dismiss; at the current stage, the relevant team, during the present round of discussion.","The available evidence was considered before deciding how to address the current status of motion to dismiss. At the current stage, the relevant team during the present round of discussion.",0.1,1,-0.2193674802780151,0.003069378202781,1.4427480916030533,0.5,0.005,en,0,0,0,30,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0394_06,S0394,validation,"The available evidence was considered before deciding how to address the current status of deposition; in the current round of review, the current reviewer, before the next decision.","The available evidence was considered before deciding how to address the current status of deposition. In the current round of review, the current reviewer before the next decision.",0.1071428571428571,1,-0.139202872912089,0.0032880236394703,1.4958677685950412,0.5,0.005,en,0,0,0,28,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0542_03,S0542,train,"Please help me reschedule an appointment; this is after the latest information became available, the reviewing group, while comparing the available options.","Please help me reschedule an appointment. This is after the latest information became available, the reviewing group, while comparing the available options.",0.0909090909090909,1,-0.2346538543701171,0.0052615921013057,1.3109243697478992,0.5,0.005,en,0,0,0,22,0.0,general,general,1,1000,0,0,1.0,1.0,69,7,3,23320,0.0033876500857632935,1000,0,0,1.0,1.0
nlu_0395_10,S0395,train,"Further report is needed before a final decision is made about the decision surrounding sworn statement; after the latest information became available, the relevant team, before the matter is finalized. The record specifically references deposition.","Further report is needed before a final decision is made about the decision surrounding sworn statement. After the latest information became available, the relevant team, before the matter is finalized. The record specifically references deposition.",0.0571428571428571,1,-0.2857713293521962,0.0041000721976161,1.509090909090909,0.5,0.005,en,0,0,0,35,0.0,legal,legal,1,1243,16,7,0.9872915011914216,0.9944,186,18,10,40484,0.005286038928959589,1243,16,7,0.9872915011914217,0.9944
nlu_0003_05,S0003,train,"The specialist discussed the documented issue involving ST-segment elevation during the latest record; during the ongoing evaluation, the responsible specialist, after the latest information was reviewed. The record specifically references myocardial ischemia.","The specialist discussed the documented issue involving ST segment elevation during the latest record. During the ongoing evaluation, the responsible specialist, after the latest information was reviewed. The record specifically references myocardial ischemia.",0.125,1,-0.2927200161680883,0.0050867814570665,1.5757575757575757,0.5,0.005,en,0,0,0,33,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
nlu_0109_09,S0109,train,"The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes; after the recent update, the person handling the matter, before the next decision.","The professional handling the matter is reviewing the effect of visual aura on the overall situation and the associated observed changes. After the recent update, the person handling the matter before the next decision.",0.088235294117647,1,-0.1527691682179769,0.0091447290033102,1.5208333333333333,0.5,0.005,en,0,0,0,34,0.0,medical,medical,1,1871,38,9,0.9800942902042954,0.9952127659574468,575,2,274,60630,0.014035955797460004,1871,38,9,0.9800942902042954,0.9952127659574468
