sample_id,domain,error_type,split,clean_domain_mismatch,clean_subdomain_mismatch,clean_topic_mismatch,clean_document_mismatch,clean_total_mismatches,err_domain_mismatch,err_subdomain_mismatch,err_topic_mismatch,err_document_mismatch,err_total_mismatches
nlu_0056_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0046_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0202_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0095_09,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,1,0,1,0,0,1,0,1
nlu_0322_09,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,1,1,0,0,1,1,2
nlu_0519_01,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0054_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0385_03,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0183_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0541_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0530_03,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0478_05,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0392_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0161_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0224_09,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,0,1,2
nlu_0064_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0580_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0097_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0507_07,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0372_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0169_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0225_09,finance,domain_term_phonetic_semantic_substitution,unseen,0,1,0,1,2,0,0,1,1,2
nlu_0413_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0536_10,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0332_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0016_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0230_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0353_04,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,1,0,1,0,0,1,0,1
nlu_0402_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0109_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0582_10,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0232_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0295_01,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0508_02,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0029_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0094_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0291_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0359_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0466_07,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0289_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0338_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0323_01,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0545_05,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0301_01,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0446_01,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0470_08,technology,domain_term_deletion,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0592_04,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0095_03,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,0,1
nlu_0236_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0477_05,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0579_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0560_04,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0170_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0565_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0520_10,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0355_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0398_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0502_05,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0099_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0528_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0311_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0317_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0573_07,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0099_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0353_09,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,0,1
nlu_0327_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0546_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0345_03,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0430_07,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0350_08,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0148_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0456_01,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0446_08,technology,domain_term_deletion,validation,0,0,0,0,0,0,0,0,0,0
nlu_0489_03,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0146_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0140_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0027_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0275_09,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,1,1,2
nlu_0340_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0270_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0093_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0423_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0571_04,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0241_01,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0218_09,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0381_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0025_07,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0160_05,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0176_09,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0584_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0406_05,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0093_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0333_03,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0027_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0067_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0426_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0192_01,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0440_07,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0116_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0492_09,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0578_03,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0451_01,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0270_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0260_02,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0508_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0179_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0242_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0302_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0524_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0231_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0383_03,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0069_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0192_06,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0565_06,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0062_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0308_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0341_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0227_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0576_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0254_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0004_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0190_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0165_10,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0348_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0026_09,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,1,1,3
nlu_0293_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0244_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0085_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0283_03,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0441_02,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0509_05,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0396_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0365_02,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0124_04,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,1,1,1,3
nlu_0113_08,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0349_10,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0197_08,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0056_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0091_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0262_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0049_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0222_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0133_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0334_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0256_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0001_08,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0232_06,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0508_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0439_05,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0432_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0527_08,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0146_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0121_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0243_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0265_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0182_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0273_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0078_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0228_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0102_02,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,0,1
nlu_0406_10,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0347_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0200_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0128_08,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,0,0,1
nlu_0179_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0426_04,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0045_07,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0089_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0406_04,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,1,1,2,0,0,1,1,2
nlu_0535_07,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0273_08,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0305_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0079_02,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
nlu_0266_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0583_08,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0175_10,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,1,1,2
nlu_0213_07,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0443_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0280_02,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0243_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0586_08,general,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0517_09,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0089_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0336_08,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0110_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0563_03,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0513_09,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0054_02,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,1,3
nlu_0360_01,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0244_09,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0487_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0507_05,general,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0396_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0497_07,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0230_01,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0173_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0062_01,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0058_01,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0378_05,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0132_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0035_04,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0059_08,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0468_08,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0064_07,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,0,1
nlu_0044_05,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0191_04,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0010_08,medical,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,1,1,0,2
nlu_0493_09,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,1,1
nlu_0343_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0443_01,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0207_10,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0154_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0321_07,legal,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,1,1
nlu_0455_07,technology,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0478_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0333_04,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,1,1,1,3
nlu_0152_08,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0097_06,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0528_06,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0053_09,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0018_07,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,1,1,0,2
nlu_0248_01,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0453_02,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0360_10,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0301_02,finance,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0587_06,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0058_03,medical,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0327_06,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,1,1,2
nlu_0060_03,medical,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0498_05,technology,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0307_03,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0349_03,legal,domain_term_phonetic_semantic_substitution,unseen,0,0,0,0,0,0,0,0,0,0
nlu_0238_05,finance,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0307_05,finance,domain_term_phonetic_semantic_substitution,validation,0,0,0,0,0,0,0,0,0,0
nlu_0563_08,general,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0434_03,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,0,0,0,0,0,0,0
nlu_0366_07,legal,domain_term_phonetic_semantic_substitution,train,0,0,0,1,1,0,0,0,1,1
