audio_path,domain,subdomain,intent,entity_type,urgency,emotion,transcript,original_domain,original_subdomain,original_intent,original_entity_type,original_urgency,original_emotion
slurp_general_filtered/slurp_0721.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,are there any alarms for today,general,voice_command,alarm_query,alarm,MASK,MASK
slurp_general_filtered/slurp_0724.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,SALES_AND_CUSTOMER_ENGAGEMENT,MASK,MASK,open grocery list and add milk,general,voice_command,lists_createoradd,grocery list,MASK,MASK
slurp_general_filtered/slurp_0725.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,turn off the alarm for tomorrow morning,general,voice_command,alarm_remove,alarm,MASK,MASK
slurp_general_filtered/slurp_0726.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,turn off the alarm for tomorrow morning,general,voice_command,alarm_remove,alarm,MASK,MASK
slurp_general_filtered/slurp_0744.wav,GENERAL,USER_INTERACTION_TYPE,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,MASK,MASK,intel company stock price,general,voice_command,qa_stock,stock_price,MASK,MASK
slurp_general_filtered/slurp_0745.wav,GENERAL,USER_INTERACTION_TYPE,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,MASK,MASK,intel company stock price,general,voice_command,qa_stock,stock_price,MASK,MASK
slurp_general_filtered/slurp_0746.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,send email to nancy about tomorrow's work party details,general,voice_command,email_sendemail,email,MASK,MASK
slurp_general_filtered/slurp_0747.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,send email to nancy about tomorrow's work party details,general,voice_command,email_sendemail,email,MASK,MASK
slurp_general_filtered/slurp_0752.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,COMMUNICATION_AND_INTERACTION,MASK,MASK,please schedule a meeting with my secretary,general,voice_command,calendar_set,meeting,MASK,MASK
slurp_general_filtered/slurp_0753.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,COMMUNICATION_AND_INTERACTION,MASK,MASK,please schedule a meeting with my secretary,general,voice_command,calendar_set,meeting,MASK,MASK
slurp_general_filtered/slurp_0758.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,will a two thousand and fifteen fiesta be worth anything in three years,general,voice_command,general_quirky,vehicle,MASK,MASK
slurp_general_filtered/slurp_0759.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,will a two thousand and fifteen fiesta be worth anything in three years,general,voice_command,general_quirky,vehicle,MASK,MASK
slurp_general_filtered/slurp_0762.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,MASK,MASK,why do starving people keep having kids,general,voice_command,general_quirky,social_issue,MASK,MASK
slurp_general_filtered/slurp_0763.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,MASK,MASK,why do starving people keep having kids,general,voice_command,general_quirky,social_issue,MASK,MASK
slurp_general_filtered/slurp_0770.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,please add list of friends to invite for the party,general,voice_command,lists_createoradd,list_of_friends,MASK,MASK
slurp_general_filtered/slurp_0771.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,please add list of friends to invite for the party,general,voice_command,lists_createoradd,list_of_friends,MASK,MASK
slurp_general_filtered/slurp_0773.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,find the latest article from chris hedges on truthdig,general,voice_command,news_query,article,MASK,MASK
slurp_general_filtered/slurp_0774.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,find the latest article from chris hedges on truthdig,general,voice_command,news_query,article,MASK,MASK
slurp_general_filtered/slurp_0776.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,ENTERTAINMENT_AND_MEDIA,MASK,MASK,play music now,general,voice_command,play_music,music,MASK,MASK
slurp_general_filtered/slurp_0777.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,ENTERTAINMENT_AND_MEDIA,MASK,MASK,play music now,general,voice_command,play_music,music,MASK,MASK
slurp_general_filtered/slurp_0781.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,olly show me where the nearest restaurant is,general,voice_command,recommendation_locations,restaurant,MASK,MASK
slurp_general_filtered/slurp_0782.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,olly show me where the nearest restaurant is,general,voice_command,recommendation_locations,restaurant,MASK,MASK
slurp_general_filtered/slurp_0783.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,olly what's on my lists,general,voice_command,lists_query,lists,MASK,MASK
slurp_general_filtered/slurp_0784.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,olly what's on my lists,general,voice_command,lists_query,lists,MASK,MASK
slurp_general_filtered/slurp_0785.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,check time of kalka train from jodhpur station on monday,general,voice_command,transport_query,train_schedule,MASK,MASK
slurp_general_filtered/slurp_0786.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,check time of kalka train from jodhpur station on monday,general,voice_command,transport_query,train_schedule,MASK,MASK
slurp_general_filtered/slurp_0788.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,remind me to pay the electricity bill on this weekend at nine am,general,voice_command,calendar_set,reminder,MASK,MASK
slurp_general_filtered/slurp_0789.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,remind me to pay the electricity bill on this weekend at nine am,general,voice_command,calendar_set,reminder,MASK,MASK
slurp_general_filtered/slurp_0794.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,get in touch with leo,general,voice_command,social_post,contact_person,MASK,MASK
slurp_general_filtered/slurp_0795.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,get in touch with leo,general,voice_command,social_post,contact_person,MASK,MASK
slurp_general_filtered/slurp_0797.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,ENTERTAINMENT_AND_MEDIA,MASK,MASK,i want to listen classical music,general,voice_command,play_music,music_genre,MASK,MASK
slurp_general_filtered/slurp_0798.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,ENTERTAINMENT_AND_MEDIA,MASK,MASK,i want to listen classical music,general,voice_command,play_music,music_genre,MASK,MASK
slurp_general_filtered/slurp_0801.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,find a recipe for a romantic dinner for two,general,voice_command,cooking_recipe,recipe,MASK,MASK
slurp_general_filtered/slurp_0802.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,find a recipe for a romantic dinner for two,general,voice_command,cooking_recipe,recipe,MASK,MASK
slurp_general_filtered/slurp_0807.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,show me all meeting reminder,general,voice_command,calendar_query,meeting reminder,MASK,MASK
slurp_general_filtered/slurp_0808.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,show me all meeting reminder,general,voice_command,calendar_query,meeting reminder,MASK,MASK
slurp_general_filtered/slurp_0809.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,i want a reply to the email,general,voice_command,email_sendemail,email,MASK,MASK
slurp_general_filtered/slurp_0810.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,i want a reply to the email,general,voice_command,email_sendemail,email,MASK,MASK
slurp_general_filtered/slurp_0813.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,what time is it in miami florida,general,voice_command,datetime_query,time,MASK,MASK
slurp_general_filtered/slurp_0814.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,what time is it in miami florida,general,voice_command,datetime_query,time,MASK,MASK
slurp_general_filtered/slurp_0820.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,PERSONAL_AND_DAILY_LIFE,MASK,MASK,reopen groceries and add milk,general,voice_command,lists_createoradd,groceries,MASK,MASK
slurp_general_filtered/slurp_0821.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,PERSONAL_AND_DAILY_LIFE,MASK,MASK,reopen groceries and add milk,general,voice_command,lists_createoradd,groceries,MASK,MASK
slurp_general_filtered/slurp_0827.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,tell me the time now,general,voice_command,datetime_query,time,MASK,MASK
slurp_general_filtered/slurp_0828.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,tell me the time now,general,voice_command,datetime_query,time,MASK,MASK
slurp_general_filtered/slurp_0830.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,REGULATORY_AND_ENVIRONMENTAL_CONTEXT,MASK,MASK,how is the current weather in california,general,voice_command,weather_query,weather,MASK,MASK
slurp_general_filtered/slurp_0831.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,REGULATORY_AND_ENVIRONMENTAL_CONTEXT,MASK,MASK,how is the current weather in california,general,voice_command,weather_query,weather,MASK,MASK
slurp_general_filtered/slurp_0834.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,BUSINESS_OPERATIONS_AND_LOGISTICS,MASK,MASK,remove the bank transaction list,general,voice_command,lists_remove,bank transaction list,MASK,MASK
slurp_general_filtered/slurp_0835.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,BUSINESS_OPERATIONS_AND_LOGISTICS,MASK,MASK,remove the bank transaction list,general,voice_command,lists_remove,bank transaction list,MASK,MASK
slurp_general_filtered/slurp_0836.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,today's news cnn,general,voice_command,news_query,news,MASK,MASK
slurp_general_filtered/slurp_0837.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,today's news cnn,general,voice_command,news_query,news,MASK,MASK
slurp_general_filtered/slurp_0839.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,tell me the top stories on cnn,general,voice_command,news_query,news_source,MASK,MASK
slurp_general_filtered/slurp_0840.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,tell me the top stories on cnn,general,voice_command,news_query,news_source,MASK,MASK
slurp_general_filtered/slurp_0841.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,PERSONAL_AND_DAILY_LIFE,MASK,MASK,are there any special events in my town,general,voice_command,recommendation_events,events,MASK,MASK
slurp_general_filtered/slurp_0842.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,PERSONAL_AND_DAILY_LIFE,MASK,MASK,are there any special events in my town,general,voice_command,recommendation_events,events,MASK,MASK
slurp_general_filtered/slurp_0845.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,have i gotten any emails lately,general,voice_command,email_query,emails,MASK,MASK
slurp_general_filtered/slurp_0846.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,have i gotten any emails lately,general,voice_command,email_query,emails,MASK,MASK
slurp_general_filtered/slurp_0847.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,please book a train ticket to,general,voice_command,transport_ticket,train ticket,MASK,MASK
slurp_general_filtered/slurp_0848.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,please book a train ticket to,general,voice_command,transport_ticket,train ticket,MASK,MASK
slurp_general_filtered/slurp_0852.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,clean the carpets,general,voice_command,iot_cleaning,carpets,MASK,MASK
slurp_general_filtered/slurp_0853.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,clean the carpets,general,voice_command,iot_cleaning,carpets,MASK,MASK
slurp_general_filtered/slurp_0854.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,MASK,MASK,turn on vacuum,general,voice_command,iot_cleaning,vacuum,MASK,MASK
slurp_general_filtered/slurp_0855.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,TECHNOLOGY_AND_DIGITAL_INFRASTRUCTURE,MASK,MASK,turn on vacuum,general,voice_command,iot_cleaning,vacuum,MASK,MASK
slurp_general_filtered/slurp_0864.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,MARKET_AND_INDUSTRY_ANALYSIS,MASK,MASK,the music volume should increase to ninety,general,voice_command,audio_volume_up,volume,MASK,MASK
slurp_general_filtered/slurp_0865.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,MARKET_AND_INDUSTRY_ANALYSIS,MASK,MASK,the music volume should increase to ninety,general,voice_command,audio_volume_up,volume,MASK,MASK
slurp_general_filtered/slurp_0875.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,i need a reminder for tomorrow for joe's party after work,general,voice_command,calendar_set,reminder,MASK,MASK
slurp_general_filtered/slurp_0876.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,i need a reminder for tomorrow for joe's party after work,general,voice_command,calendar_set,reminder,MASK,MASK
slurp_general_filtered/slurp_0877.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,remind me to look at the pasta in thirty minutes,general,voice_command,calendar_set,reminder,MASK,MASK
slurp_general_filtered/slurp_0878.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,REGULATORY_AND_ENVIRONMENTAL_CONTEXT,MASK,MASK,get today's weather report,general,voice_command,weather_query,weather,MASK,MASK
slurp_general_filtered/slurp_0879.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,REGULATORY_AND_ENVIRONMENTAL_CONTEXT,MASK,MASK,get today's weather report,general,voice_command,weather_query,weather,MASK,MASK
slurp_general_filtered/slurp_0884.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,COMMUNICATION_AND_INTERACTION,MASK,MASK,where is my meeting,general,voice_command,calendar_query,meeting,MASK,MASK
slurp_general_filtered/slurp_0885.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,COMMUNICATION_AND_INTERACTION,MASK,MASK,where is my meeting,general,voice_command,calendar_query,meeting,MASK,MASK
slurp_general_filtered/slurp_0889.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,do i have any off days this week,general,voice_command,calendar_query,schedule,MASK,MASK
slurp_general_filtered/slurp_0890.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,do i have any off days this week,general,voice_command,calendar_query,schedule,MASK,MASK
slurp_general_filtered/slurp_0891.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,REGULATORY_AND_ENVIRONMENTAL_CONTEXT,MASK,MASK,give me directions to my nearest bank location,general,voice_command,transport_query,location,MASK,MASK
slurp_general_filtered/slurp_0892.wav,GENERAL,USER_INTERACTION_TYPE,TIME_LOCATION_TRAVEL_AND_LOGISTICS,REGULATORY_AND_ENVIRONMENTAL_CONTEXT,MASK,MASK,give me directions to my nearest bank location,general,voice_command,transport_query,location,MASK,MASK
slurp_general_filtered/slurp_0893.wav,GENERAL,USER_INTERACTION_TYPE,MARKET_AND_COMPETITIVE_OUTLOOK,FINANCIAL_METRICS_DETAIL,MASK,MASK,list stock price for this company stock,general,voice_command,qa_stock,stock,MASK,MASK
slurp_general_filtered/slurp_0894.wav,GENERAL,USER_INTERACTION_TYPE,MARKET_AND_COMPETITIVE_OUTLOOK,FINANCIAL_METRICS_DETAIL,MASK,MASK,list stock price for this company stock,general,voice_command,qa_stock,stock,MASK,MASK
slurp_general_filtered/slurp_0897.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,any new emails in my inbox,general,voice_command,email_query,emails,MASK,MASK
slurp_general_filtered/slurp_0898.wav,GENERAL,USER_INTERACTION_TYPE,COMMUNICATION_EMAIL_CALL_AND_CONTACTS,COMMUNICATION_AND_INTERACTION,MASK,MASK,any new emails in my inbox,general,voice_command,email_query,emails,MASK,MASK
slurp_general_filtered/slurp_0899.wav,GENERAL,USER_INTERACTION_TYPE,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,MASK,MASK,what are some updates about the stock market,general,voice_command,qa_stock,stock market,MASK,MASK
slurp_general_filtered/slurp_0900.wav,GENERAL,USER_INTERACTION_TYPE,MARKET_AND_COMPETITIVE_OUTLOOK,MARKET_AND_INDUSTRY_ANALYSIS,MASK,MASK,what are some updates about the stock market,general,voice_command,qa_stock,stock market,MASK,MASK
slurp_general_filtered/slurp_0904.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,olly start coffee at six am,general,voice_command,iot_coffee,coffee,MASK,MASK
slurp_general_filtered/slurp_0905.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,olly start coffee at six am,general,voice_command,iot_coffee,coffee,MASK,MASK
slurp_general_filtered/slurp_0906.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,notify me of breaking news on cnn,general,voice_command,news_query,news_source,MASK,MASK
slurp_general_filtered/slurp_0907.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,COMMUNICATION_AND_INTERACTION,MASK,MASK,notify me of breaking news on cnn,general,voice_command,news_query,news_source,MASK,MASK
slurp_general_filtered/slurp_0908.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,google set my alarm to go off in an hour,general,voice_command,alarm_set,alarm,MASK,MASK
slurp_general_filtered/slurp_0909.wav,GENERAL,USER_INTERACTION_TYPE,MEDIA_ENTERTAINMENT_AND_UTILITY,GENERAL_BUSINESS_ADMINISTRATION,MASK,MASK,google set my alarm to go off in an hour,general,voice_command,alarm_set,alarm,MASK,MASK
slurp_general_filtered/slurp_0912.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,show stage shows near me,general,voice_command,general_quirky,stage shows,MASK,MASK
slurp_general_filtered/slurp_0913.wav,GENERAL,USER_INTERACTION_TYPE,GENERAL_ASSISTANCE_AND_QA,GENERAL_INFORMATION_AND_MISCELLANEOUS,MASK,MASK,show stage shows near me,general,voice_command,general_quirky,stage shows,MASK,MASK
