sample_id,scenario_id,split,ground_truth,whisper_transcript,wer,is_error,avg_logprob,no_speech_prob,compression_ratio,temperature,language,S,D,I,N,domain_WER,domain_true,domain_pred,domain_correct,domain_TP,domain_FP,domain_FN,domain_precision,domain_recall,domain_S_total,domain_D_total,domain_I_total,domain_N_total,domain_WER_aggregate,domain_TP_total,domain_FP_total,domain_FN_total,domain_precision_aggregate,domain_recall_aggregate
nlu_0453_03,S0453,train,"The current available evidence requires further resolution, especially in relation to the relationship between Kubernetes and container orchestration; at the next decision point, the case team, after the latest information was reviewed. The discussion also considers container orchestration.","The current available evidence requires further resolution, especially in relation to the relationship between Kubernetes and container orchestration. At the next decision point, the case team, after the latest information was reviewed. The discussion also considers container orchestration.",0.0526315789473684,1,-0.161018013954163,0.0089122857898473,1.5989010989011,0,en,0,0,0,38,0.0,technology,technology,1,584,1,36,0.9982905982905984,0.9419354838709676,111,89,946,19884,0.05763427881713941,584,1,36,0.9982905982905983,0.9419354838709677
nlu_0221_03,S0221,unseen,"The current available evidence requires further case, especially in relation to the relationship between loan-to-value ratio and collateral value; during the most recent assessment, the person handling the matter, while considering the current evidence. The discussion also considers collateral value.","The current available evidence requires further case, especially in relation to the relationship between loan-to-value ratio and collateral value. During the most recent assessment, the person handling the matter while considering the current evidence. The discussion also considers collateral value.",0.075,1,-0.0944639359201704,0.0071587213315069,1.68539325842697,0,en,0,0,0,42,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0257_07,S0257,validation,"The latest case focused on the evidence related to fixed income; during the latest review, the relevant team, during the present round of discussion. The discussion also considers equities.","The latest case focused on the evidence related to fixed income during the latest review, the relevant team, during the present round of discussion. The discussion also considers equities.",0.0344827586206897,1,-0.228401067780285,0.0073935873806476,1.48031496062992,0,en,0,0,0,29,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0379_10,S0379,train,"Further monitoring is needed before a final decision is made about the decision surrounding civil action; during the ongoing evaluation, the reviewing organization, while comparing the available options. The record specifically references plaintiff.","Further monitoring is needed before a final decision is made about the decision surrounding civil action. During the ongoing evaluation, the reviewing organization, while comparing the available options. The record specifically references plaintiff.",0.0606060606060606,1,-0.316011253668337,0.0130800195038319,1.51829268292683,0,en,0,0,0,33,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0205_05,S0205,validation,"The specialist discussed the documented issue involving account balance during the latest adjustment; at the next decision point, the assigned professional, before the matter is finalized. The record specifically references deposit account.","The specialist discussed the documented issue involving account balance during the latest adjustment. At the next decision point, the assigned professional, before the matter is finalized. The record specifically references deposit account.",0.0625,1,-0.150910865176808,0.0059750257059931,1.47239263803681,0,en,0,0,0,32,0.0,finance,finance,1,1242,2,8,0.9983922829581994,0.9936,113,84,949,41225,0.027798665858095817,1242,2,8,0.9983922829581994,0.9936
nlu_0077_08,S0077,train,"The case involves the reported concern involving ischemic stroke, and the relevant relevant records is being assessed; during the ongoing evaluation, the reviewing group, while comparing the available options. The record specifically references ischemic stroke.","The case involves the reported concern involving a schematic stroke, and the relevant relevant records is being assessed. During the ongoing evaluation, the reviewing group while comparing the available options. The record specifically references is schematic stroke.",0.2,1,-0.367688053059128,0.0077683618292212,1.62804878048781,0,en,2,0,2,35,0.1142857142857142,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0589_01,S0589,train,"I need help with check the weather, during the latest review, the current reviewer, before the next decision.","I need help with check the weather. During the latest review, the current reviewer before the next decision.",0.166666666666667,1,-0.296665320029626,0.0078491009771823,1.22727272727273,0,en,0,0,0,18,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
nlu_0370_10,S0370,validation,"Further response is needed before a final decision is made about the decision surrounding notice period; after the latest information became available, the reviewing group, before the matter is finalized. The record specifically references termination provision.","Further response is needed before a final decision is made about the decision surrounding notice period. After the latest information became available, the reviewing group, before the matter is finalized. The record specifically references termination provision.",0.0555555555555556,1,-0.248405476411184,0.0118148140609264,1.51445086705202,0,en,0,0,0,36,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0151_09,S0151,validation,"The professional handling the matter is reviewing the effect of antibiotic on the overall situation and the associated observed changes; following the previous discussion, the current reviewer, while comparing the available options.","The professional handling the matter is reviewing the effect of antibiotic on the overall situation and the associated observed changes. Following the previous discussion, the current reviewer, while comparing the available options.",0.0625,1,-0.164513843815501,0.0097207408398389,1.52631578947368,0,en,0,0,0,32,0.0,medical,medical,1,1872,41,8,0.9785676947203346,0.9957446808510638,500,18,1493,60630,0.03316839848259937,1872,41,8,0.9785676947203346,0.9957446808510638
nlu_0314_05,S0314,train,"The specialist discussed the documented issue involving confidential information during the latest transfer; at the current stage, the case team, while comparing the available options. The record specifically references confidentiality clause.","The specialist discussed the documented issue involving confidential information during the latest transfer. At the current stage, the case team, while comparing the available options. The record specifically references confidentiality clause.",0.0645161290322581,1,-0.175059074579283,0.0043152319267392,1.51875,0,en,0,0,0,31,0.0,legal,legal,1,1243,15,7,0.9880763116057234,0.9944,131,12,482,40484,0.015438197806540856,1243,15,7,0.9880763116057234,0.9944
nlu_0584_04,S0584,train,"I wanted to ask about check store opening, particularly during the latest review, the case team, while considering the current evidence.","I wanted to ask about check store opening, particularly during the latest review, the case team, while considering the current evidence.",0.0,0,-0.312047831217448,0.0056394352577626,1.28301886792453,0,en,0,0,0,21,0.0,general,general,1,1000,0,0,1.0,1.0,58,1,410,23320,0.020111492281303604,1000,0,0,1.0,1.0
